"","VisitID","VisitDate","ProjName","AreaName","AreaCode","Comments","Recorder","Authority","SearchTime","Latitude","Longitude","GroupName","Stream cross sectional area","Water Temperature","Air Temp.","Water pH","Conductivity","Water Condition","Stream Flow","Precipitation Last 48 Hours","Weather","Turbidity (NTU)","Turbidity (cm)","Stream Stage","Water Condition_1","Conductivity_1","Stream Flow_1","Precipitation Last 48 Hours_1","Weather_1","Water Temperature_1","Air Temp._1","Water pH_1","Turbidity (cm)_1","Stream cross sectional area_1","Stream Velocity","Turbidity (NTU)_1","Stream Velocity_1","Stream Stage_1","Turbidity (NTU)_2","Turbidity (cm)_2","Water pH_2","Conductivity_2","Water Condition_2","Stream Flow_2","Weather_2","Stream Velocity_2","Stream cross sectional area_2","Water Temperature_2","Air Temp._2","Precipitation Last 48 Hours_2","Weather Description","Weather Description_1","Precipitation","The Location Name","Silt/Clay (<0.05 mm)","Sand (<2 mm)","Very Fine Gravel (2-4 mm)","Fine Gravel (5-8 mm)","Medium Gravel (9-16 mm)","Coarse Gravel (17-32 mm)","Very Coarse Gravel (33-64 mm)","Small Cobble (65-90 mm)","Medium Cobble (91-128 mm)","Large Cobble (129-180 mm)","Very Large Cobble (181-255 mm)","Small Boulder (256-512 mm)","Medium Boulder (513-1024 mm)","Large Boulder (1025-2048 mm)","Very Large Boulder (>2048 mm)","Bedrock","Woody Debris","Study Reach (feet)","Total Count","Study Reach (meters)","Small Boulder (256-512 mm)_1","Very Large Cobble (181-255 mm)_1","Large Cobble (129-180 mm)_1","Medium Cobble (91-128 mm)_1","Small Cobble (65-90 mm)_1","Very Coarse Gravel (33-64 mm)_1","Coarse Gravel (17-32 mm)_1","Medium Gravel (9-16 mm)_1","Very Fine Gravel (2-4 mm)_1","Medium Boulder (513-1024 mm)_1","Bedrock_1","Very Large Boulder (>2048 mm)_1","Large Boulder (1025-2048 mm)_1","Woody Debris_1","Total Pebbles Counted","Silt/Clay (<0.05 mm)_1","Sand (<2 mm)_1","Fine Gravel (5-8 mm)_1","Additional Comments","Additional Comments_1","Additional Comments_2","Additional Comments_3","Additional Comments_4","Total Count_1","Study Reach (feet)_1","Precipitation_1","Stream Stage_2","Weather Description_2","Precipitation_2","Comments_1","Study Reach (meters)_1","Distance measured - every 30","Stage from bridge","Stage"
"4422",1582356,2018-07-27,"Trout Unlimited WV-VA Water Quality Monitoring Project","LITTCR002","LITTCR002","sandy bottom","Kristin Peckman",NA,0,37.090621,-80.005606,NA,NA,69.8,80.4,6,49.8,"Clear","Normal","Moderate",NA,15.5,40,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4423",1582357,2018-07-27,"Trout Unlimited WV-VA Water Quality Monitoring Project","LITTCR003","LITTCR003",NA,"Kristin Peckman",NA,0,37.0882,-80.0029,NA,NA,69.4,82,6.5,62.35,"Cloudy/Off Color","Normal","Moderate",NA,14,44,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4424",1582358,2018-07-27,"Trout Unlimited WV-VA Water Quality Monitoring Project","TEELCR002","TEELCR002",NA,"Kristin Peckman",NA,0,37.0946,-79.9672,NA,NA,73.9,79.8,6.5,73.55,"Clear","Low","Moderate",NA,3,120,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4425",1582359,2018-07-27,"Trout Unlimited WV-VA Water Quality Monitoring Project","ANNECR002","ANNECR002",NA,"Kristin Peckman",NA,0,37.0882,-79.9502,NA,NA,73.2,80.6,7,105.1,"Clear","Normal","Heavy",NA,3,112,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4426",1582360,2018-07-27,"Trout Unlimited WV-VA Water Quality Monitoring Project","ANNECR001","ANNECR001","Using new stage measurement from bridge.","Kristin Peckman",NA,0,37.089,-79.9501,NA,NA,71.7,85.8,6.75,102.55,"Clear","Normal","Heavy",NA,4,107,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4427",1582361,2018-07-27,"Trout Unlimited WV-VA Water Quality Monitoring Project","TEELCR003","TEELCR003","Notably muddy water tracked upstream to next pipeline crossing where pipeline construction runoff (now closed off by a reinforced silt fence and silt sock) merged with cow trampling (small amount of straw spread over cow trampling area not effective).","Kristin Peckman",NA,0,37.0755,-79.9417,NA,NA,76.1,82.2,7,107.85,"Muddy","Normal","Moderate",NA,75,15,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4428",1582362,2018-07-27,"Trout Unlimited WV-VA Water Quality Monitoring Project","LITTCR001","LITTCR001",NA,"Kristin Peckman",NA,0,37.05786,-79.916268,NA,NA,76.8,79.5,6.5,105.05,"Cloudy/Off Color","Low","Moderate",NA,3,120,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4429",1582377,2018-07-31,"Trout Unlimited WV-VA Water Quality Monitoring Project","BACKCR004","BACKCR004",NA,"Lynne Euse",NA,0,37.9205,-78.9879,NA,NA,68.5,74.3,6.5,65.8,"Clear","Normal","Light",NA,NA,120,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4430",1582378,2018-07-31,"Trout Unlimited WV-VA Water Quality Monitoring Project","BACKCR005","BACKCR005",NA,"Lynne Euse",NA,0,37.944862,-78.964713,NA,NA,68.5,77.3,5.5,43.4,"Clear","Normal","Light",NA,NA,120,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4431",1582379,2018-07-26,"Trout Unlimited WV-VA Water Quality Monitoring Project","SOUTRI001","SOUTRI001",NA,"Lynne Euse",NA,0,38.013481,-78.98915,NA,NA,69.8,76.4,6.75,251,NA,"High","Heavy",NA,NA,21,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4432",1582380,2018-07-26,"Trout Unlimited WV-VA Water Quality Monitoring Project","SOUTRI001","SOUTRI001",NA,"Lynne Euse",NA,0,38.013481,-78.98915,NA,NA,69.8,76.4,6.75,251,"Cloudy/Off Color","High","Heavy",NA,NA,21,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4433",1582381,2018-07-26,"Trout Unlimited WV-VA Water Quality Monitoring Project","SOUTRI002","SOUTRI002",NA,"Lynne Euse",NA,0,38.026184,-79.06562,NA,NA,70.7,75,8,437,"Clear","Normal","Heavy",NA,NA,120,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4434",1582443,2018-07-29,"Trout Unlimited WV-VA Water Quality Monitoring Project","OREBCR001","OREBCR001",NA,"joe thompson",NA,0,37.967042,-78.956641,NA,NA,64.7,71.6,4.5,11,"Clear","Normal","None",NA,0,120,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4435",1582444,2018-07-29,"Trout Unlimited WV-VA Water Quality Monitoring Project","BACKCR002","BACKCR002",NA,"joe thompson",NA,0,37.966452,-78.955626,NA,NA,67.6,67.1,5,54.9,"Clear","Normal","None",NA,0,120,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4436",1582446,2018-07-29,"Trout Unlimited WV-VA Water Quality Monitoring Project","MILLCR003","MILLCR003",NA,"joe thompson",NA,0,37.971351,-78.964351,NA,NA,66.7,71.2,4.25,11.95,"Clear","Normal","None",NA,0,120,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4437",1582448,2018-07-29,"Trout Unlimited WV-VA Water Quality Monitoring Project","BACKCR001","BACKCR001",NA,"joe thompson",NA,0,37.980752,-78.953412,NA,NA,68.7,75,5,51,"Clear","Low","None",NA,0,120,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4438",1582454,2018-07-30,"Trout Unlimited WV-VA Water Quality Monitoring Project","BRADCR001","BRADCR001",NA,"Deborah Wiley",NA,0,37.25209,-80.259568,NA,NA,78,81.6,6.75,150.6,"Clear","Normal","None",NA,3,120,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4439",1582455,2018-07-30,"Trout Unlimited WV-VA Water Quality Monitoring Project","ROANRI001","ROANRI001",NA,"Deborah Wiley",NA,0,37.232222,-80.196944,NA,NA,76.1,81.3,8,398,"Clear","Normal","None",NA,3,120,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4440",1582456,2018-07-16,"Trout Unlimited WV-VA Water Quality Monitoring Project","BOHOCR001","BOHOCR001","MVP Kit 4","Deborah Wiley",NA,0,37.211,-80.194,NA,NA,69.4,80.7,8,498.5,"Clear","Normal","Moderate",NA,3,116,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4441",1582457,2018-07-16,"Trout Unlimited WV-VA Water Quality Monitoring Project","BOHOCR002","BOHOCR002","MVP Kit 4","Deborah Wiley",NA,0,37.2114181,-80.1927414,NA,NA,73.3,82.2,8,488,"Clear","Normal","Moderate",NA,3,116,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4442",1582458,2018-07-31,"Trout Unlimited WV-VA Water Quality Monitoring Project","BRADCR002","BRADCR002","MVP kit 4  Some construction started beside creek see photo.","Deborah Wiley",NA,0,37.2521,-80.2593,NA,NA,76.4,81,6.75,148.6,"Clear","Normal","None",NA,3,120,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4443",1582459,2018-07-30,"Trout Unlimited WV-VA Water Quality Monitoring Project","ROANRI001","ROANRI001","MVP Kit 4","Deborah Wiley",NA,0,37.232222,-80.196944,NA,NA,76.1,78.9,8,398,"Clear","Normal","None",NA,3,120,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4444",1582460,2018-06-06,"Trout Unlimited WV-VA Water Quality Monitoring Project","BOHOCR001","BOHOCR001","MPV kit 4","Deborah Wiley",NA,0,37.211,-80.194,NA,NA,62,79.3,8,417.5,"Clear","Normal","None",NA,3,120,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4445",1582461,2018-06-06,"Trout Unlimited WV-VA Water Quality Monitoring Project","BOHOCR002","BOHOCR002","MVP kit 4","Deborah Wiley",NA,0,37.2114181,-80.1927414,NA,NA,64.2,74.3,8,424.5,"Clear","Normal","None",NA,3,120,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4446",1582462,2018-06-06,"Trout Unlimited WV-VA Water Quality Monitoring Project","BOHOCR001","BOHOCR001",NA,"Deborah Wiley",NA,0,37.211,-80.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","8","4","8","11","22","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4447",1582464,2018-08-03,"Trout Unlimited WV-VA Water Quality Monitoring Project","TROURU001","TROURU001",NA,"Jim Plitt",NA,0,38.98885,-78.65656667,NA,NA,66.2,70.3,5,43.4,"Cloudy/Off Color","High","Moderate",NA,9,58,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cloudy",NA,"Drizzle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4448",1582465,2018-08-03,"Trout Unlimited WV-VA Water Quality Monitoring Project","LOSTRI001","LOSTRI001",NA,"Jim Plitt",NA,0,39.0648,-78.65503333,NA,NA,69.6,71.4,6.5,137.4,"Cloudy/Off Color","High","Moderate",NA,16,40,27.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cloudy",NA,"Drizzle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4449",1582483,2018-08-02,"Trout Unlimited WV-VA Water Quality Monitoring Project","GREECR001","GREECR001",NA,"Marty Robertson",NA,0,37.11889,-80.11478,NA,NA,64,71,6,83.9,"Cloudy/Off Color","Normal","Moderate",NA,15,41,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4450",1582489,2018-08-02,"Trout Unlimited WV-VA Water Quality Monitoring Project","NFBLRI001","NFBLRI001",NA,"Marty Robertson",NA,0,37.125989,-80.074365,NA,NA,68,74,5.75,71.8,"Cloudy/Off Color","Normal","Moderate",NA,6.5,72,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4451",1582490,2018-08-02,"Trout Unlimited WV-VA Water Quality Monitoring Project","NFBLRI002","NFBLRI002",NA,"Marty Robertson",NA,0,37.120955,-80.07414,NA,NA,68,78,6,73.3,"Cloudy/Off Color","Normal","Moderate",NA,7,67.5,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Partly Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4452",1582505,2018-08-02,"Trout Unlimited WV-VA Water Quality Monitoring Project","GRAPBR001","GRABBR001","Ruth S. Missy B.","Ruth Smith",NA,0,38.386272,-82.384467,NA,NA,72,73,7,448,"Muddy","Normal","Heavy",NA,7,65,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cloudy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4453",1582535,2018-07-08,"Trout Unlimited WV-VA Water Quality Monitoring Project","UTMICR003","UTMICR003","Pipeline construction not started in the area.","Rhonda Ferris",NA,0,37.15535,-80.13043,NA,NA,64.5,75.3,6.5,86.75,"Clear","Low","Heavy",NA,5,95,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
